time,u100,v100,u10n,u10,v10n,v10,fg10,i10fg
2020-01-07 02:00,6.22,-2.23,2.29,2.67,-0.5,-0.58,4.66,4.35
2020-01-07 03:00,6.32,-1.83,2.32,2.68,-0.37,-0.43,4.38,4.47
2020-01-07 04:00,6.1,-0.9,2.01,2.45,-0.01,-0.01,4.49,4.38
2020-01-07 05:00,5.78,-0.21,1.6,2.19,0.19,0.24,4.4,4.21
2020-01-07 06:00,5.38,-0.32,1.44,2.46,0.02,-0.06,4.31,4.18
2020-01-07 07:00,4.65,-0.71,1.18,2.33,-0.25,-0.7,4.22,3.58
2020-01-07 08:00,3.65,-1.5,0.8,1.45,-0.6,-1.49,3.58,3.22
2020-01-07 09:00,2.6,-2.08,0.44,0.66,-0.76,-1.78,3.27,3.12
2020-01-07 10:00,2.46,-2.7,0.5,0.82,-0.79,-1.75,3.12,2.94
2020-01-07 11:00,0.48,-1.81,-0.29,-0.95,-0.3,-0.98,2.98,2.79
2020-01-07 12:00,-2.04,-0.41,-0.8,-1.37,-0.02,-0.07,3.21,3.15
2020-01-07 13:00,-2.91,1.35,-0.83,-1.43,0.28,0.5,3.65,3.36
2020-01-07 14:00,-2.86,1.85,-1.7,-1.57,0.31,0.29,4.16,4.3
2020-01-07 15:00,-2.87,1.1,-1.72,-1.61,0.44,0.41,4.7,5.01
2020-01-07 16:00,-3.36,0.42,-2.38,-2.29,0.07,0.07,6.37,6.82
2020-01-07 17:00,-3.15,-0.58,-0.74,-1.59,-0.22,-0.69,7.77,7.64
2020-01-07 18:00,-2.12,-3.26,-0.75,-0.76,-2.09,-2.1,7.64,5.93
2020-01-07 19:00,-1.67,-4.9,-0.13,-0.12,-2.88,-2.86,5.58,5.72
2020-01-07 20:00,-0.91,-6.11,0.13,0.12,-3.36,-3.31,6.31,6.43
2020-01-07 21:00,-0.39,-6.25,0.49,0.48,-3.44,-3.4,6.44,6.64
2020-01-07 22:00,2.67,-6.09,2.07,2.07,-3.19,-3.18,7.11,7.36
2020-01-07 23:00,4.23,-6.19,2.65,2.65,-3.35,-3.34,8.43,8.48
2020-01-08 00:00,5.01,-5.24,3.04,3.05,-2.55,-2.57,8.48,7.91
2020-01-08 01:00,5.45,-4,2.99,3.06,-1.67,-1.71,7.91,6.91
2020-01-08 02:00,5.53,-2.52,2.53,2.73,-0.49,-0.52,6.91,5.36
2020-01-08 03:00,5.97,-1.23,2.45,2.69,0.06,0.07,5.36,4.51
2020-01-08 04:00,6.59,0.44,2.6,2.83,0.7,0.78,4.84,4.98
2020-01-08 05:00,6.61,1.81,2.4,2.67,1.13,1.26,5.36,5.42
2020-01-08 06:00,6.38,3.08,2.27,2.52,1.51,1.68,5.75,5.83
2020-01-08 07:00,6.44,4.05,2.47,2.67,1.84,2.01,6.16,6.27
2020-01-08 08:00,7.1,4.21,2.96,3.13,1.97,2.09,6.91,7.04
2020-01-08 09:00,7.25,4.32,3.08,3.24,2.09,2.2,7.42,7.42
2020-01-08 10:00,6.34,4.3,2.52,2.67,2.21,2.35,7.42,6.6
2020-01-08 11:00,6.4,4.64,2.5,2.67,2.34,2.5,6.61,6.56
2020-01-08 12:00,6.66,5.31,2.62,2.75,2.78,2.93,7.08,7.28
2020-01-08 13:00,6.97,5.22,3.18,3.27,2.57,2.64,8.3,8.66
2020-01-08 14:00,7.74,3.95,3.95,3.99,2.01,2.03,10.44,10.68
2020-01-08 15:00,7.44,2.23,4.11,4.1,1.19,1.19,11.08,10.3
2020-01-08 16:00,6.94,1.18,4.4,4.38,0.85,0.84,14.69,13.71
2020-01-08 17:00,9.5,-2.08,6.23,6.21,-1.35,-1.35,16.42,16.37
2020-01-08 18:00,10.65,-4.38,6.93,6.91,-2.83,-2.82,16.6,16.65
2020-01-08 19:00,10.23,-4.85,6.63,6.61,-3.1,-3.1,16.42,15.99
2020-01-08 20:00,9.53,-4.99,6.08,6.07,-3.15,-3.15,15.99,14.68
2020-01-08 21:00,7.85,-4.47,4.65,4.69,-2.59,-2.61,14.68,11.72
2020-01-08 22:00,5.5,-4.66,2.75,2.9,-2.29,-2.41,11.72,10.14
2020-01-08 23:00,4.95,-4.7,2.21,2.41,-2.05,-2.23,10.13,9.53
2020-01-09 00:00,3.84,-4.71,1.36,1.68,-1.66,-2.03,9.53,8.73
2020-01-09 01:00,2.88,-4.8,0.91,1.48,-1.53,-2.49,8.73,7.58
2020-01-09 02:00,2.43,-4.91,0.75,1.22,-1.57,-2.51,7.58,6.41
2020-01-09 03:00,2.42,-4.98,0.75,1.25,-1.58,-2.56,6.41,5.56
2020-01-09 04:00,2.73,-4.96,0.86,1.4,-1.58,-2.43,5.56,5.14
2020-01-09 05:00,2.78,-5.13,0.89,1.29,-1.71,-2.39,5.14,5.01
2020-01-09 06:00,2.53,-5.18,0.81,1.19,-1.72,-2.45,5.01,4.87
2020-01-09 07:00,2.32,-4.76,0.73,1.29,-1.49,-2.43,5.44,4.82
2020-01-09 08:00,1.91,-4.48,0.54,1.11,-1.31,-2.37,4.82,4.35
2020-01-09 09:00,1.21,-4.44,0.25,0.63,-1.22,-2.35,4.38,4.17
2020-01-09 10:00,0.63,-4.7,0.17,0.32,-1.64,-2.66,4.19,3.99
2020-01-09 11:00,-0.35,-4.25,-0.2,-0.36,-1.38,-2.44,4.03,3.76
2020-01-09 12:00,-1.45,-3.28,-0.5,-1.01,-1,-1.93,3.76,3.19
2020-01-09 13:00,-1.99,-2.54,-0.73,-1.22,-0.86,-1.39,3.19,3.02
2020-01-09 14:00,-2.23,-1.74,-1.64,-1.59,-1.2,-1.16,4.55,4.85
2020-01-09 15:00,-2.22,-0.7,-1.77,-1.63,-0.52,-0.47,5.06,4.95
2020-01-09 16:00,-2,0.13,-1.68,-1.51,0.12,0.11,5.02,5.02
2020-01-09 17:00,-1.72,0.93,-1.47,-1.31,0.76,0.68,5.06,4.97
2020-01-09 18:00,-1.45,1.38,-1.25,-1.13,1.1,1,5.09,5.14
2020-01-09 19:00,-1.49,1.89,-1.26,-1.17,1.45,1.35,5.17,5.26
2020-01-09 20:00,-2.2,2.58,-1.7,-1.65,1.82,1.76,5.82,5.91
2020-01-09 21:00,-2.73,3.12,-1.84,-1.84,1.88,1.88,5.99,4.87
2020-01-09 22:00,-3.92,2.98,-1.75,-2.05,0.93,1.07,4.87,4.79
2020-01-09 23:00,-4.01,4.32,-1.65,-1.96,1.36,1.6,5.41,5.48
2020-01-10 00:00,-3.59,5.46,-1.7,-1.88,2,2.19,5.76,5.8
2020-01-10 01:00,-2.94,6.46,-1.73,-1.82,2.7,2.83,6.15,6.23
2020-01-10 02:00,-2.38,7.1,-1.53,-1.59,3.22,3.32,6.44,6.45
2020-01-10 03:00,-1.75,7.3,-1.15,-1.18,3.49,3.57,6.53,6.56
2020-01-10 04:00,-1.23,7.42,-0.92,-0.94,3.6,3.68,6.89,6.93
2020-01-10 05:00,-0.98,7.65,-0.77,-0.79,3.72,3.8,7.02,6.98
2020-01-10 06:00,-0.37,7.68,-0.41,-0.42,3.75,3.84,6.98,6.83
2020-01-10 07:00,0.44,7.48,0,0,3.48,3.61,7.57,7
2020-01-10 08:00,0.72,7.11,0.07,0.07,3.27,3.41,7,6.53
2020-01-10 09:00,1.31,6.69,0.37,0.39,2.96,3.12,6.53,5.94
2020-01-10 10:00,2.67,4.56,0.83,1,1.53,1.8,5.94,5.6
2020-01-10 11:00,2.45,4.41,0.5,0.62,1.63,1.87,5.79,5.86
2020-01-10 12:00,2.14,5.63,0.53,0.56,2.67,2.76,6.39,6.44
2020-01-10 13:00,2.18,6.56,0.61,0.63,3.19,3.26,6.88,7.08
2020-01-10 14:00,2.78,6.75,1.01,1.01,3.55,3.53,7.94,8.11
2020-01-10 15:00,3.1,6.29,1.43,1.42,3.51,3.48,8.14,7.78
2020-01-10 16:00,3.16,6.33,1.54,1.53,3.61,3.59,8.8,8.98
2020-01-10 17:00,3.1,6.08,1.75,1.73,3.81,3.78,9.51,9.58
2020-01-10 18:00,3.09,6.2,1.82,1.8,3.99,3.96,10.27,10.22
2020-01-10 19:00,3.04,6.5,1.82,1.8,4.16,4.13,10.68,10.48
2020-01-10 20:00,2.74,6.58,1.44,1.44,3.89,3.88,10.48,8.74
2020-01-10 21:00,4.24,7.78,2.2,2.24,4.29,4.35,10.18,9.93
2020-01-10 22:00,3.15,7.22,1.26,1.32,3.48,3.64,9.93,8.73
2020-01-10 23:00,3.48,7.29,1.39,1.47,3.37,3.54,8.73,7.93
2020-01-11 00:00,3.29,7.38,1.18,1.25,3.32,3.52,7.93,7.29
2020-01-11 01:00,3.02,7.55,1.1,1.17,3.35,3.55,7.3,6.65
2020-01-11 02:00,2.68,7.53,0.83,0.91,3.14,3.41,6.72,6.33
2020-01-11 03:00,2.15,7.63,0.55,0.59,3.23,3.48,6.53,6.52
2020-01-11 04:00,1.75,7.78,0.45,0.48,3.35,3.58,7.15,7.32
2020-01-11 05:00,1.64,8.06,0.47,0.5,3.69,3.88,8,8.12
2020-01-11 06:00,1.72,7.93,0.59,0.62,3.76,3.93,8.39,8.35
2020-01-11 07:00,1.39,8,0.38,0.4,3.88,4.03,8.14,8.18
2020-01-11 08:00,1.41,8.29,0.51,0.53,4.03,4.18,8.66,8.75
2020-01-11 09:00,2.08,8.3,0.82,0.86,4.08,4.23,9,9.11
2020-01-11 10:00,2.75,9.15,1.02,1.05,4.74,4.87,9.73,9.96
2020-01-11 11:00,2.09,9.37,0.84,0.86,4.86,4.98,10.8,10.95
2020-01-11 12:00,2.45,9.67,1.26,1.28,5.13,5.23,11.35,11.41
2020-01-11 13:00,1.94,10.1,0.7,0.71,5.52,5.62,11.55,11.63
2020-01-11 14:00,2.5,10.09,1.15,1.17,5.62,5.68,12.13,12.29
2020-01-11 15:00,2.43,9.76,1.27,1.27,5.55,5.57,13.29,11.48
